list_id,stable_meta_label,current_title,fallback_name,idea_list_url,include_in_meta,first_seen,last_seen,last_changed,last_product_count,product_hash,status
BWHQ5TU85DA7,IL_BWHQ5TU85DA7,Subtle Luxury Home,See all,https://www.amazon.com/shop/thehillarystyle/list/BWHQ5TU85DA7,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:56:48-07:00,2026-08-05T22:56:48-07:00,74,401c9c6d99cd7dd582585135c822c49e40e8ca67680ec37f3366e38dd8755a31,approved_active
C4VDLQZK7ACP,IL_C4VDLQZK7ACP,SUMMER HOSTING,See all,https://www.amazon.com/shop/thehillarystyle/list/C4VDLQZK7ACP,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:56:51-07:00,2026-08-05T22:56:51-07:00,42,f7bc2ee9cbfd90e764da57a1e35e6d1bcc5cba98f38ce80a3e2f5ec49a4b665e,approved_active
CQQP654U5715,IL_CQQP654U5715,HOLIDAY THEMES 2025,See all,https://www.amazon.com/shop/thehillarystyle/list/CQQP654U5715,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:40:40-07:00,2026-08-05T22:40:40-07:00,72,5d44b457183b5dedd9d5bf5929c6efe12ff2abfaaba23f507d00c3c4aae1167a,approved_active
CTNECHN1HUCU,IL_CTNECHN1HUCU,THE Little Black Dress,See all,https://www.amazon.com/shop/thehillarystyle/list/CTNECHN1HUCU,yes,2026-08-04T14:34:08-07:00,2026-08-05T22:58:21-07:00,2026-08-05T22:58:21-07:00,42,cd9bc982ef377393b27931fe05c0b7e5ed36ac30c02566bea348cf5eed6296ea,approved_active
DB6CKD297DDB,IL_DB6CKD297DDB,Moody Luxe Home,See all,https://www.amazon.com/shop/thehillarystyle/list/DB6CKD297DDB,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:47:59-07:00,,27,520a37106f5e806fc8421d9f7fec6525bf7048d7c3593088f8d9d66c0591864e,approved_active
DSS93TBPVRP5,IL_DSS93TBPVRP5,AUGUST TOP PICKS,See all,https://www.amazon.com/shop/thehillarystyle/list/DSS93TBPVRP5,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:23:26-07:00,2026-08-05T22:23:26-07:00,73,39ff9e6e10dd562353b530a1714f7897e7d8a84f1b587cba112a8a4d2454e162,approved_active
EAQUVLIMTM7R,IL_EAQUVLIMTM7R,JUST IN...My Newest OBSESSIONS,See all,https://www.amazon.com/shop/thehillarystyle/list/EAQUVLIMTM7R,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:43:46-07:00,2026-08-05T22:43:46-07:00,89,8c2df2a5ffb88430c3960cafca7fde91afdec2430d91c24cf0a82edf3889b2b0,approved_active
ED3VXSBXPFO5,IL_ED3VXSBXPFO5,EARLY Fall,FALL,https://www.amazon.com/shop/thehillarystyle/list/ED3VXSBXPFO5,yes,2026-08-04T18:39:33+00:00,2026-08-05T22:32:09-07:00,2026-08-05T22:32:09-07:00,90,030a4c7102813a76ab8a7eab7cb7ac514340ac0d2163d69c2f6a3d66ad6337b3,approved_active
EEJXEINH2736,IL_EEJXEINH2736,SHOPBOP Favorites,SHOPBOP Favorites 10 Items,https://www.amazon.com/shop/thehillarystyle/list/EEJXEINH2736,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:54:33-07:00,,20,755ab94ef55d1b78c5d6279bf9cedca3886fe3caa16d8fe349a50db10f25c7bd,approved_active
F5Z67P4FFJC4,IL_F5Z67P4FFJC4,JANUARY Best Sellers,JANUARY Best Sellers 400 Items,https://www.amazon.com/shop/thehillarystyle/list/F5Z67P4FFJC4,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:42:08-07:00,2026-08-05T22:42:08-07:00,72,7632f61f7601ca9611764b01895568d6e843bface44f72c40d24918e0e35b589,approved_active
FJAM99COX1K9,IL_FJAM99COX1K9,COFFEE BAR Essentials,COFFEE BAR Essentials 33 Items,https://www.amazon.com/shop/thehillarystyle/list/FJAM99COX1K9,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:29:19-07:00,2026-08-05T22:29:19-07:00,42,4f5994f92e3deb4790578dbc76157d9b8718ce5b4ab4c3af2f41cece1d68500e,approved_active
IE0BGUCCDZ8X,IL_IE0BGUCCDZ8X,My Curated Gift Guide,See all,https://www.amazon.com/shop/thehillarystyle/list/IE0BGUCCDZ8X,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:48:35-07:00,2026-08-04T22:21:33-07:00,53,9012973b4810bf34e336ea0e1a4fbadfc8a5bb49c6df0546e7dc651aa3d2e101,approved_active
IOIVGOQN9X1X,IL_IOIVGOQN9X1X,The FALL EDIT,THE FALL EDIT,https://www.amazon.com/shop/thehillarystyle/list/IOIVGOQN9X1X,yes,2026-08-04T18:39:33+00:00,2026-08-05T22:57:57-07:00,2026-08-05T22:57:57-07:00,106,d6be90691b2a8ebf5e67792d4d1a5a516603ff85384024966d9b822c48563b83,approved_active
IRH0FVF815TU,IL_IRH0FVF815TU,HOME & BATH Essentials,See all,https://www.amazon.com/shop/thehillarystyle/list/IRH0FVF815TU,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:41:04-07:00,2026-08-05T22:41:04-07:00,88,0a30d69ea528a8502a03c9978db8572eeb67bcbfe03f981b4baa59cf64145f9e,approved_active
ITC144HBA2XS,IL_ITC144HBA2XS,CANDLE HOLDERS. CANDLE STICKS.,CANDLE HOLDERS. CANDLE STICKS. 36 Items,https://www.amazon.com/shop/thehillarystyle/list/ITC144HBA2XS,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:28:04-07:00,2026-08-05T22:28:04-07:00,42,37e1f34bb6bee36158d382728b6e9e5ee51fa07911c4a9fe91d4714a7cec308f,approved_active
J39K6QG9TPDR,IL_J39K6QG9TPDR,CREATOR Favorites,CREATOR Favorites 15 Items,https://www.amazon.com/shop/thehillarystyle/list/J39K6QG9TPDR,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:30:11-07:00,,25,ea7d2112e2325df1283b3f5baf8d3c1b0a02730e309f7c944e151bb04d4e7d83,approved_active
J4MBZKLMALLQ,IL_J4MBZKLMALLQ,PILLOWS & THROWS,See all,https://www.amazon.com/shop/thehillarystyle/list/J4MBZKLMALLQ,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:52:18-07:00,2026-08-05T22:52:18-07:00,74,fe998706bb46357c2ca4baba30e659e64ffc333d339fbce2d02236737fee0e99,approved_active
JI222AIPC2S,IL_JI222AIPC2S,TOP SEPTEMBER DEALS,TOP SEPTEMBER DEALS 264 Items,https://www.amazon.com/shop/thehillarystyle/list/JI222AIPC2S,yes,2026-08-04T12:43:18-07:00,2026-08-05T23:01:28-07:00,2026-08-05T23:01:28-07:00,90,e483935efbe8b281719bb30ca95fadc85eb293277bb318d26023bbc2d0cea5b1,approved_active
K1RZXTONZLT1,IL_K1RZXTONZLT1,VANITY Must-Haves,See all,https://www.amazon.com/shop/thehillarystyle/list/K1RZXTONZLT1,yes,2026-08-04T12:43:18-07:00,2026-08-05T23:03:18-07:00,2026-08-05T23:03:18-07:00,33,17e7e0e052392182db683439face338b76491d936afe4d349088c3890f595d29,approved_active
K3IDK9BPXYFW,IL_K3IDK9BPXYFW,LIGHTING - Designer Inspired,LIGHTING - Designer Inspired 227 Items,https://www.amazon.com/shop/thehillarystyle/list/K3IDK9BPXYFW,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:45:59-07:00,2026-08-05T22:45:59-07:00,87,5db5d4f4657e7cff3b093a6b3abe8ae40ebb0fa089bbe9d3889444f572209a25,approved_active
K5H00QYC3R1G,IL_K5H00QYC3R1G,April Amazon Live,April Amazon Live 75 Items,https://www.amazon.com/shop/thehillarystyle/list/K5H00QYC3R1G,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:22:30-07:00,2026-08-05T22:22:30-07:00,74,a18e7236b81725696cbbaca5e32bedd0d0e4545e1b7b2e1ae233e0b99519fd77,approved_active
KIGFVJQ0V3OW,IL_KIGFVJQ0V3OW,My TOP Amazon Cleaning and Organizing,My TOP Amazon Cleaning and Organizing 8 Items,https://www.amazon.com/shop/thehillarystyle/list/KIGFVJQ0V3OW,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:48:43-07:00,,17,2f930f99383aef5e2f9caee9632ccba5e1e5476666dceb2df349643998aa60bd,approved_active
L3V3XJ5WT8SV,IL_L3V3XJ5WT8SV,BATHROOM Essentials,BATHROOM Essentials 194 Items,https://www.amazon.com/shop/thehillarystyle/list/L3V3XJ5WT8SV,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:24:21-07:00,2026-08-05T22:24:21-07:00,90,d3c9d8dd4fd298051b7014c68c430f87a0c44968e9709bbe796fa685b4f64608,approved_active
M0U0DTYJP1BI,IL_M0U0DTYJP1BI,ENTRYWAY. FOYER.,ENTRYWAY. FOYER. 32 Items,https://www.amazon.com/shop/thehillarystyle/list/M0U0DTYJP1BI,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:33:32-07:00,,40,def4f1bb003c7cc26df22a3e10f566d78f6518dae1ccf89fb76b49b876be2b8a,approved_active
M615BEYW486F,IL_M615BEYW486F,Home UPGRADES,Home UPGRADES 19 Items,https://www.amazon.com/shop/thehillarystyle/list/M615BEYW486F,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:41:36-07:00,,28,479be2d9076077b60ccb69781fbeb7b0f3adb40333fedf90db3e25118df5f529,approved_active
O5BIFXCH5S3Y,IL_O5BIFXCH5S3Y,CURTAINS,See all,https://www.amazon.com/shop/thehillarystyle/list/O5BIFXCH5S3Y,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:30:13-07:00,,38,8670aad36c9f2d29345f1e1590cc426d8862bb3d223e2eb16c180b3c1e71db64,approved_active
O65RH2OR0EF3,IL_O65RH2OR0EF3,TEEN GUYS,See all,https://www.amazon.com/shop/thehillarystyle/list/O65RH2OR0EF3,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:57:19-07:00,2026-08-05T22:57:19-07:00,58,edb26188af862216ce6b5f3f26659269828a27eaab005c8af0894e3f0123674b,approved_active
OB8CSFU2LS6V,IL_OB8CSFU2LS6V,MY TOP PRODUCTS FOR JULY,See all,https://www.amazon.com/shop/thehillarystyle/list/OB8CSFU2LS6V,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:48:47-07:00,2026-08-05T22:48:47-07:00,54,596716b632fe0a62ba4db08b61a46bb0e65ca52ef746e60355532e29bebfa70e,approved_active
OJUSIV7RIXZX,IL_OJUSIV7RIXZX,GIFTS UNDER $25,GIFTS UNDER $25 93 Items,https://www.amazon.com/shop/thehillarystyle/list/OJUSIV7RIXZX,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:37:02-07:00,2026-08-05T22:37:02-07:00,88,db0c2f8adf848b23bd4287edb601788b7e8c2c458a0ad500517e0aa523e98f5f,approved_active
PN4A9X7BMPFX,IL_PN4A9X7BMPFX,WINTER FASHION,WINTER FASHION 219 Items,https://www.amazon.com/shop/thehillarystyle/list/PN4A9X7BMPFX,yes,2026-08-04T12:43:18-07:00,2026-08-05T23:04:46-07:00,2026-08-05T23:04:46-07:00,89,59ab5b986b1a71192260562ef49336c660454ff25b8f78596de3d9f7af1104d8,approved_active
Q8UFO5D52NKD,IL_Q8UFO5D52NKD,BATHROOM Organization,See all,https://www.amazon.com/shop/thehillarystyle/list/Q8UFO5D52NKD,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:24:36-07:00,2026-08-04T22:39:29-07:00,83,5a7c0d19a646ce62d5a893258c472bd3d5282e58cad00dfdcde25f9fc5a64b4e,approved_active
QR27F03IP4AQ,IL_QR27F03IP4AQ,CHIC 2-PIECE SETS,MATCHING SETS,https://www.amazon.com/shop/thehillarystyle/list/QR27F03IP4AQ,yes,2026-08-04T18:39:33+00:00,2026-08-05T22:28:50-07:00,2026-08-05T22:28:50-07:00,74,8aa1b50e9db6ebd85e19281157d534ad32df8afd29fb63dc1e97929bcba7e7d9,approved_active
QWA0HLMH0ZPN,IL_QWA0HLMH0ZPN,BATHROOM REMODEL,See all,https://www.amazon.com/shop/thehillarystyle/list/QWA0HLMH0ZPN,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:24:40-07:00,2026-08-04T18:07:16-07:00,54,915d3e7725fa8ac519c5829760e6f126fec1a3c31dde116d85d0fbdce9d04e63,approved_active
SC6UJV027JAK,IL_SC6UJV027JAK,In MY Travel Bag,TRAVEL ESSENTIALS LIST,https://www.amazon.com/shop/thehillarystyle/list/SC6UJV027JAK,yes,2026-08-04T18:39:33+00:00,2026-08-05T22:41:41-07:00,2026-08-05T22:41:41-07:00,74,7b6a33f40832e22aab4dd278c331150eddd1c0b5200b4c1e693e2abd62cfb79a,approved_active
T9AHRYR4TO4W,IL_T9AHRYR4TO4W,Our SITTING ROOM,Our SITTING ROOM 13 Items,https://www.amazon.com/shop/thehillarystyle/list/T9AHRYR4TO4W,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:50:42-07:00,,23,05e75cdca2648436481f19505ac00745918e0d1d06aae206377e37642259f6c7,approved_active
TOLRF8ZU3T5K,IL_TOLRF8ZU3T5K,HALLOWEEN,HALLOWEEN,https://www.amazon.com/shop/thehillarystyle/list/TOLRF8ZU3T5K,yes,2026-08-04T18:39:33+00:00,2026-08-05T22:37:34-07:00,2026-08-05T22:37:34-07:00,90,7ca089b33ecefd4182499bba5003ea99efa708ec463570fa2199e46187ce7ad7,approved_active
V4V7ASEQMWKK,IL_V4V7ASEQMWKK,ELEVATED KITCHEN Must-Haves,See all,https://www.amazon.com/shop/thehillarystyle/list/V4V7ASEQMWKK,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:33:05-07:00,2026-08-05T22:33:05-07:00,74,1aeae0303cda7abfee64c7af1a044e9fe6f5e75232c0e9200f1303506f4a9602,approved_active
VI6A3WXDHHDU,IL_VI6A3WXDHHDU,OUTDOOR Oasis,See all,https://www.amazon.com/shop/thehillarystyle/list/VI6A3WXDHHDU,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:51:04-07:00,2026-08-05T22:51:04-07:00,74,a8eab728defd9fd6313ea1b30a773206d19e1fad1f679ec733c526f9a3e3a7cd,approved_active
VRW78IY69242,IL_VRW78IY69242,FAUX INDOOR/OUTDOOR,See all,https://www.amazon.com/shop/thehillarystyle/list/VRW78IY69242,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:34:17-07:00,,35,5437bbc0668dfd7b9bfe80707d48f9e21f413b2da0ca78c740c1988f5ec22eae,approved_active
WMCP8YLCXSCD,IL_WMCP8YLCXSCD,Vanity Organization,See all,https://www.amazon.com/shop/thehillarystyle/list/WMCP8YLCXSCD,yes,2026-08-04T12:43:18-07:00,2026-08-05T23:03:22-07:00,2026-08-05T23:03:22-07:00,57,da5345b52dee8b4929fcc90ce03532bcec20789ef17b28e9d55139e442c23cd4,approved_active
WPS59NJ19M48,IL_WPS59NJ19M48,BEAUTY & SKINCARE,See all,https://www.amazon.com/shop/thehillarystyle/list/WPS59NJ19M48,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:25:02-07:00,2026-08-05T22:25:02-07:00,71,dae6370dfee39828bcea550e9e34e933abf53baa521eef096ac72c2ce3c7fa52,approved_active
WU8FIFLKC1R5,IL_WU8FIFLKC1R5,ELEVATED HOLIDAY FASHION,ELEVATED HOLIDAY FASHION 73 Items,https://www.amazon.com/shop/thehillarystyle/list/WU8FIFLKC1R5,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:32:53-07:00,2026-08-05T22:32:53-07:00,73,3e9d30ecf111878da85c0a338959c4047df730b512a2bf6379b5f4e614fef133,approved_active
YYM41OHGI1KQ,IL_YYM41OHGI1KQ,GIFTING,See all,https://www.amazon.com/shop/thehillarystyle/list/YYM41OHGI1KQ,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:36:39-07:00,2026-08-05T22:36:39-07:00,72,1810fdeca133375ee930776a7a5b6fd02cb0de7781e43eaf7a3456241494dba6,approved_active
ZN8TBHK35E0D,IL_ZN8TBHK35E0D,HOLIDAY ESSENTIALS,See all,https://www.amazon.com/shop/thehillarystyle/list/ZN8TBHK35E0D,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:39:44-07:00,2026-08-05T22:39:44-07:00,74,ebd3da39a56afaad5925aefb6a474992f3ba0b12082050a0e9aff6ec81779b48,approved_active
