asin,amazon_url,idea_lists,issue
B0971PPC51,https://www.amazon.com/dp/B0971PPC51?tag=hillarypeil-20,BEDDING: LUXURY finds in Our Home,Amazon Creators API returned the product but no price
B0971SKMDG,https://www.amazon.com/dp/B0971SKMDG?tag=hillarypeil-20,HARDWARE & FINISHES,Amazon Creators API returned the product but no price
B0979T13F9,https://www.amazon.com/dp/B0979T13F9?tag=hillarypeil-20,FAUX & DRIED FLORALS,Amazon Creators API returned the product but no price
B097CNMZF5,https://www.amazon.com/dp/B097CNMZF5?tag=hillarypeil-20,GIFTS UNDER $50,Amazon Creators API returned the product but no price
B097MX4P72,https://www.amazon.com/dp/B097MX4P72?tag=hillarypeil-20,Our REMODEL HOME,Amazon Creators API returned the product but no price
B097P1LWZK,https://www.amazon.com/dp/B097P1LWZK?tag=hillarypeil-20,TWEEN & TEEN - GIFT GUIDE,Amazon Creators API returned the product but no price
B097QVD897,https://www.amazon.com/dp/B097QVD897?tag=hillarypeil-20,Outdoor PLANTERS,Amazon Creators API returned the product but no price
B097R8B5NR,https://www.amazon.com/dp/B097R8B5NR?tag=hillarypeil-20,FOR HER - HANDBAGS,Amazon Creators API returned the product but no price
B098GFK3VD,https://www.amazon.com/dp/B098GFK3VD?tag=hillarypeil-20,RUGS,Amazon Creators API returned the product but no price
B098TTY5V7,https://www.amazon.com/dp/B098TTY5V7?tag=hillarypeil-20,Outdoor PLANTERS,Amazon Creators API returned the product but no price
B098Z2976P,https://www.amazon.com/dp/B098Z2976P?tag=hillarypeil-20,BATHROOM Essentials,Amazon Creators API returned the product but no price
B09992PM6S,https://www.amazon.com/dp/B09992PM6S?tag=hillarypeil-20,LAMPS,Amazon Creators API returned the product but no price
B099K6BMHH,https://www.amazon.com/dp/B099K6BMHH?tag=hillarypeil-20,BATHROOM Essentials,Amazon Creators API returned the product but no price
B099LMW698,https://www.amazon.com/dp/B099LMW698?tag=hillarypeil-20,TABLETOP MUST-HAVES,Amazon Creators API returned the product but no price
B099QJL2YX,https://www.amazon.com/dp/B099QJL2YX?tag=hillarypeil-20,FOR HER - HANDBAGS,Amazon Creators API returned the product but no price
B099QY6X7W,https://www.amazon.com/dp/B099QY6X7W?tag=hillarypeil-20,FOR HER - HANDBAGS,Amazon Creators API returned the product but no price
B09B3K6CYB,https://www.amazon.com/dp/B09B3K6CYB?tag=hillarypeil-20,DINING ROOM,Amazon Creators API returned the product but no price
B09B4J82ZW,https://www.amazon.com/dp/B09B4J82ZW?tag=hillarypeil-20,AFFORDABLE DECOR,Amazon Creators API returned the product but no price
B09B5KJ6PN,https://www.amazon.com/dp/B09B5KJ6PN?tag=hillarypeil-20,LAMPS,Amazon Creators API returned the product but no price
B09B5VB786,https://www.amazon.com/dp/B09B5VB786?tag=hillarypeil-20,PILLOWS & THROWS,Amazon Creators API returned the product but no price
B09B7G47WK,https://www.amazon.com/dp/B09B7G47WK?tag=hillarypeil-20,April Amazon Live,Amazon Creators API returned the product but no price
B09BDD86MX,https://www.amazon.com/dp/B09BDD86MX?tag=hillarypeil-20,BEDS. DRESSERS. NIGHTSTANDS.,Amazon Creators API returned the product but no price
B09BDG2CGQ,https://www.amazon.com/dp/B09BDG2CGQ?tag=hillarypeil-20,ENTRYWAY. FOYER.,Amazon Creators API returned the product but no price
B09BDGRK2F,https://www.amazon.com/dp/B09BDGRK2F?tag=hillarypeil-20,Our SITTING ROOM,Amazon Creators API returned the product but no price
B09BDGS4D3,https://www.amazon.com/dp/B09BDGS4D3?tag=hillarypeil-20,WALL DECOR - MIRRORS. ART. FRAMES.,Amazon Creators API returned the product but no price
B09BMY2CZ9,https://www.amazon.com/dp/B09BMY2CZ9?tag=hillarypeil-20,COFFEE BAR Essentials,Amazon Creators API returned the product but no price
B09BN78Q97,https://www.amazon.com/dp/B09BN78Q97?tag=hillarypeil-20,BED & BATH FINDS,Amazon Creators API returned the product but no price
B09BRTSTXN,https://www.amazon.com/dp/B09BRTSTXN?tag=hillarypeil-20,FOR HER - HANDBAGS,Amazon Creators API returned the product but no price
B09C85761B,https://www.amazon.com/dp/B09C85761B?tag=hillarypeil-20,LAMPS,Amazon Creators API returned the product but no price
B09C9YXQG3,https://www.amazon.com/dp/B09C9YXQG3?tag=hillarypeil-20,BED & BATH FINDS,Amazon Creators API returned the product but no price
B09CQ1QLTK,https://www.amazon.com/dp/B09CQ1QLTK?tag=hillarypeil-20,NEW HOLIDAY Finds,Amazon Creators API returned the product but no price
B09CT1C8CR,https://www.amazon.com/dp/B09CT1C8CR?tag=hillarypeil-20,VIRAL Holiday Finds,Amazon Creators API returned the product but no price
B09CTN654D,https://www.amazon.com/dp/B09CTN654D?tag=hillarypeil-20,BATHROOM Essentials,Amazon Creators API returned the product but no price
B09D7JL6P8,https://www.amazon.com/dp/B09D7JL6P8?tag=hillarypeil-20,FOR HER - HANDBAGS,Amazon Creators API returned the product but no price
B09DJH4SDP,https://www.amazon.com/dp/B09DJH4SDP?tag=hillarypeil-20,VIRAL Holiday Finds,Amazon Creators API returned the product but no price
B09DL7Z4KL,https://www.amazon.com/dp/B09DL7Z4KL?tag=hillarypeil-20,BATHROOM Organization,Amazon Creators API returned the product but no price
B09DPLPHLQ,https://www.amazon.com/dp/B09DPLPHLQ?tag=hillarypeil-20,SOFAS. ACCENT CHAIRS. OTTOMANS.,Amazon Creators API returned the product but no price
B09DSJY6VZ,https://www.amazon.com/dp/B09DSJY6VZ?tag=hillarypeil-20,ENTRYWAY. FOYER.,Amazon Creators API returned the product but no price
B09DSMRB9Z,https://www.amazon.com/dp/B09DSMRB9Z?tag=hillarypeil-20,EUROPEAN SUMMER | OVER 40 & Fabulous HILLARY'S Capsule WARDROBE - Effortless & Chic,Amazon Creators API returned the product but no price
B09DXZFRX5,https://www.amazon.com/dp/B09DXZFRX5?tag=hillarypeil-20,HOLIDAY ESSENTIALS,Amazon Creators API returned the product but no price
B09F5141VJ,https://www.amazon.com/dp/B09F5141VJ?tag=hillarypeil-20,FOR HIM - GIFT GUIDE,Amazon Creators API returned the product but no price
B09FFV9TNY,https://www.amazon.com/dp/B09FFV9TNY?tag=hillarypeil-20,LAMPS,Amazon Creators API returned the product but no price
B09FTNKX6F,https://www.amazon.com/dp/B09FTNKX6F?tag=hillarypeil-20,HARDWARE & FINISHES,Amazon Creators API returned the product but no price
B09G38WW5G,https://www.amazon.com/dp/B09G38WW5G?tag=hillarypeil-20,BEDS. DRESSERS. NIGHTSTANDS.,Amazon Creators API returned the product but no price
B09GBBRJN8,https://www.amazon.com/dp/B09GBBRJN8?tag=hillarypeil-20,TOP NOVEMBER DEALS | TOP OCTOBER DEALS,Amazon Creators API returned the product but no price
B09GK8D1PG,https://www.amazon.com/dp/B09GK8D1PG?tag=hillarypeil-20,GIFTS UNDER $25,Amazon Creators API returned the product but no price
B09GTWWFCH,https://www.amazon.com/dp/B09GTWWFCH?tag=hillarypeil-20,BATHROOM Essentials,Amazon Creators API returned the product but no price
B09GVZNVBB,https://www.amazon.com/dp/B09GVZNVBB?tag=hillarypeil-20,Spring Obsessed,Amazon Creators API returned the product but no price
B09GZBVJXP,https://www.amazon.com/dp/B09GZBVJXP?tag=hillarypeil-20,AUTUMN Vibes,Amazon Creators API returned the product but no price
B09H3MXRCP,https://www.amazon.com/dp/B09H3MXRCP?tag=hillarypeil-20,RUGS,Amazon Creators API returned the product but no price
B09H9J5Q25,https://www.amazon.com/dp/B09H9J5Q25?tag=hillarypeil-20,RUGS,Amazon Creators API returned the product but no price
B09H9RK4RB,https://www.amazon.com/dp/B09H9RK4RB?tag=hillarypeil-20,RUGS,Amazon Creators API returned the product but no price
B09HK31XF9,https://www.amazon.com/dp/B09HK31XF9?tag=hillarypeil-20,TRANSITIONAL Fall Fashion | The FALL EDIT,Amazon Creators API returned the product but no price
B09HKWBB9T,https://www.amazon.com/dp/B09HKWBB9T?tag=hillarypeil-20,RUGS,Amazon Creators API returned the product but no price
B09HKX1PFK,https://www.amazon.com/dp/B09HKX1PFK?tag=hillarypeil-20,RUGS,Amazon Creators API returned the product but no price
B09HKXDJ4Q,https://www.amazon.com/dp/B09HKXDJ4Q?tag=hillarypeil-20,RUGS,Amazon Creators API returned the product but no price
B09HN2WMBJ,https://www.amazon.com/dp/B09HN2WMBJ?tag=hillarypeil-20,DECEMBER Best Sellers,Amazon Creators API returned the product but no price
B09HN5PTYP,https://www.amazon.com/dp/B09HN5PTYP?tag=hillarypeil-20,GIFTS UNDER $25,Amazon Creators API returned the product but no price
B09HV9NPHX,https://www.amazon.com/dp/B09HV9NPHX?tag=hillarypeil-20,LUXE Holiday Home,Amazon Creators API returned the product but no price
B09HXRGM6V,https://www.amazon.com/dp/B09HXRGM6V?tag=hillarypeil-20,BEDS. DRESSERS. NIGHTSTANDS.,Amazon Creators API returned the product but no price
B09HXYR953,https://www.amazon.com/dp/B09HXYR953?tag=hillarypeil-20,BEDDING: LUXURY finds in Our Home,Amazon Creators API returned the product but no price
B09J4TL375,https://www.amazon.com/dp/B09J4TL375?tag=hillarypeil-20,LAMPS,Amazon Creators API returned the product but no price
B09JBZ13W2,https://www.amazon.com/dp/B09JBZ13W2?tag=hillarypeil-20,FRONT PORCH,Amazon Creators API returned the product but no price
B09JGDKHKN,https://www.amazon.com/dp/B09JGDKHKN?tag=hillarypeil-20,FAUX INDOOR/OUTDOOR,Amazon Creators API returned the product but no price
B09JZYX4FW,https://www.amazon.com/dp/B09JZYX4FW?tag=hillarypeil-20,BEDDING: LUXURY finds in Our Home,Amazon Creators API returned the product but no price
B09K3T4M8C,https://www.amazon.com/dp/B09K3T4M8C?tag=hillarypeil-20,2025 TOP SELLERS | CARTS DON'T LIE — These were May's biggest hits. | ENTERTAINING Essentials | SUMMER HOSTING,Amazon Creators API returned the product but no price
B09KLV417B,https://www.amazon.com/dp/B09KLV417B?tag=hillarypeil-20,JOCELYN'S Space,Amazon Creators API returned the product but no price
B09KTXBK2F,https://www.amazon.com/dp/B09KTXBK2F?tag=hillarypeil-20,ENTRYWAY. FOYER.,Amazon Creators API returned the product but no price
B09KV6GK5F,https://www.amazon.com/dp/B09KV6GK5F?tag=hillarypeil-20,KITCHEN Organizing,Amazon Creators API returned the product but no price
B09L5BZR7W,https://www.amazon.com/dp/B09L5BZR7W?tag=hillarypeil-20,PILATES PRINCESS,Amazon Creators API returned the product but no price
B09L5M71P7,https://www.amazon.com/dp/B09L5M71P7?tag=hillarypeil-20,BARCART,Amazon Creators API returned the product but no price
B09L5RYD54,https://www.amazon.com/dp/B09L5RYD54?tag=hillarypeil-20,JANUARY Best Sellers,Amazon Creators API returned the product but no price
B09LRBGL6Q,https://www.amazon.com/dp/B09LRBGL6Q?tag=hillarypeil-20,DINING ROOM,Amazon Creators API returned the product but no price
B09M6S8FD9,https://www.amazon.com/dp/B09M6S8FD9?tag=hillarypeil-20,WINTER FASHION,Amazon Creators API returned the product but no price
B09MKKGCV8,https://www.amazon.com/dp/B09MKKGCV8?tag=hillarypeil-20,BED & BATH FINDS,Amazon Creators API returned the product but no price
B09MQLJ1KL,https://www.amazon.com/dp/B09MQLJ1KL?tag=hillarypeil-20,ELEVATED HOLIDAY FASHION,Amazon Creators API returned the product but no price
B09N8W3Z9H,https://www.amazon.com/dp/B09N8W3Z9H?tag=hillarypeil-20,ENTRYWAY. FOYER.,Amazon Creators API returned the product but no price
B09N8X4Q9F,https://www.amazon.com/dp/B09N8X4Q9F?tag=hillarypeil-20,The Hillary Style Holiday,Amazon Creators API returned the product but no price
B09N9Y49M7,https://www.amazon.com/dp/B09N9Y49M7?tag=hillarypeil-20,BRIDE- Spoil Her for the Big Day!,Amazon Creators API returned the product but no price
B09NB15G1T,https://www.amazon.com/dp/B09NB15G1T?tag=hillarypeil-20,For the Big Kids,Amazon Creators API returned the product but no price
B09ND846RJ,https://www.amazon.com/dp/B09ND846RJ?tag=hillarypeil-20,BATHROOM Essentials,Amazon Creators API returned the product but no price
B09NGZGYT9,https://www.amazon.com/dp/B09NGZGYT9?tag=hillarypeil-20,RESORT WEAR FASHION,Amazon Creators API returned the product but no price
B09NMRLPHS,https://www.amazon.com/dp/B09NMRLPHS?tag=hillarypeil-20,RUGS,Amazon Creators API returned the product but no price
B09NR98D7X,https://www.amazon.com/dp/B09NR98D7X?tag=hillarypeil-20,Vanity Organization,Amazon Creators API returned the product but no price
B09NVJVH7F,https://www.amazon.com/dp/B09NVJVH7F?tag=hillarypeil-20,My TOP Amazon Cleaning and Organizing | ORGANIZING Essentials | TOP 100 HOME PICKS,Amazon Creators API returned the product but no price
B09P32JQ24,https://www.amazon.com/dp/B09P32JQ24?tag=hillarypeil-20,FOR HER - HANDBAGS,Amazon Creators API returned the product but no price
B09P8GK5GT,https://www.amazon.com/dp/B09P8GK5GT?tag=hillarypeil-20,FOR HER - HANDBAGS,Amazon Creators API returned the product but no price
B09P9WQ51T,https://www.amazon.com/dp/B09P9WQ51T?tag=hillarypeil-20,VASES. TRAYS. BOXES.,Amazon Creators API returned the product but no price
B09PDSTT6H,https://www.amazon.com/dp/B09PDSTT6H?tag=hillarypeil-20,CHIC WITHOUT THE SPLURGE TRAVEL,Amazon Creators API returned the product but no price
B09PDZ5X61,https://www.amazon.com/dp/B09PDZ5X61?tag=hillarypeil-20,GIFTS UNDER $25,Amazon Creators API returned the product but no price
B09PKYH8T2,https://www.amazon.com/dp/B09PKYH8T2?tag=hillarypeil-20,PILLOWS & THROWS,Amazon Creators API returned the product but no price
B09PMHPRDP,https://www.amazon.com/dp/B09PMHPRDP?tag=hillarypeil-20,MY Holiday Styling List,Amazon Creators API returned the product but no price
B09PNMGQW7,https://www.amazon.com/dp/B09PNMGQW7?tag=hillarypeil-20,HOLIDAY COLOR CRUSHES 2025,Amazon Creators API returned the product but no price
B09PTQN2SC,https://www.amazon.com/dp/B09PTQN2SC?tag=hillarypeil-20,HARDWARE & FINISHES,Amazon Creators API returned the product but no price
B09PV5PC31,https://www.amazon.com/dp/B09PV5PC31?tag=hillarypeil-20,HARDWARE & FINISHES,Amazon Creators API returned the product but no price
B09PW5XJN5,https://www.amazon.com/dp/B09PW5XJN5?tag=hillarypeil-20,COFFEE TABLES. SIDE TABLES. ACCENT TABLES,Amazon Creators API returned the product but no price
B09PZBD6Q2,https://www.amazon.com/dp/B09PZBD6Q2?tag=hillarypeil-20,DINING ROOM,Amazon Creators API returned the product but no price
B09QD6TSS9,https://www.amazon.com/dp/B09QD6TSS9?tag=hillarypeil-20,PILLOWS & THROWS,Amazon Creators API returned the product but no price
B09QLG8CT6,https://www.amazon.com/dp/B09QLG8CT6?tag=hillarypeil-20,RUGS,Amazon Creators API returned the product but no price
B09QLJ67CN,https://www.amazon.com/dp/B09QLJ67CN?tag=hillarypeil-20,RUGS,Amazon Creators API returned the product but no price
B09QLKCYNV,https://www.amazon.com/dp/B09QLKCYNV?tag=hillarypeil-20,PILLOWS & THROWS,Amazon Creators API returned the product but no price
B09QNYZ9DH,https://www.amazon.com/dp/B09QNYZ9DH?tag=hillarypeil-20,COFFEE TABLES. SIDE TABLES. ACCENT TABLES,Amazon Creators API returned the product but no price
B09QPFFNRF,https://www.amazon.com/dp/B09QPFFNRF?tag=hillarypeil-20,LAMPS,Amazon Creators API returned the product but no price
B09QQ9T4XY,https://www.amazon.com/dp/B09QQ9T4XY?tag=hillarypeil-20,TOP NOVEMBER DEALS,Amazon Creators API returned the product but no price
B09QT6XLVM,https://www.amazon.com/dp/B09QT6XLVM?tag=hillarypeil-20,CHIC WITHOUT THE SPLURGE TRAVEL,Amazon Creators API returned the product but no price
B09QYCLL16,https://www.amazon.com/dp/B09QYCLL16?tag=hillarypeil-20,NEW HOME FINDS,Amazon Creators API returned the product but no price
B09R1PBWTZ,https://www.amazon.com/dp/B09R1PBWTZ?tag=hillarypeil-20,RESORT WEAR FASHION,Amazon Creators API returned the product but no price
B09RXWFW1V,https://www.amazon.com/dp/B09RXWFW1V?tag=hillarypeil-20,BEAUTY & SKINCARE,Amazon Creators API returned the product but no price
B09S5JVQ7K,https://www.amazon.com/dp/B09S5JVQ7K?tag=hillarypeil-20,THE Littles - GIFT GUIDE,Amazon Creators API returned the product but no price
B09SBR2KBP,https://www.amazon.com/dp/B09SBR2KBP?tag=hillarypeil-20,BEDDING: LUXURY finds in Our Home,Amazon Creators API returned the product but no price
B09SDB6TK5,https://www.amazon.com/dp/B09SDB6TK5?tag=hillarypeil-20,HARDWARE & FINISHES,Amazon Creators API returned the product but no price
B09SHBV8TX,https://www.amazon.com/dp/B09SHBV8TX?tag=hillarypeil-20,BATHROOM Essentials,Amazon Creators API returned the product but no price
B09SN3YPY2,https://www.amazon.com/dp/B09SN3YPY2?tag=hillarypeil-20,BEAUTY MUST-HAVES,Amazon Creators API returned the product but no price
B09SYVKYHF,https://www.amazon.com/dp/B09SYVKYHF?tag=hillarypeil-20,ENTRYWAY. FOYER.,Amazon Creators API returned the product but no price
B09SZQHYSL,https://www.amazon.com/dp/B09SZQHYSL?tag=hillarypeil-20,BEAUTY MUST-HAVES,Amazon Creators API returned the product but no price
B09T2LD52W,https://www.amazon.com/dp/B09T2LD52W?tag=hillarypeil-20,AFFORDABLE DECOR | CANDLE HOLDERS. CANDLE STICKS.,Amazon Creators API returned the product but no price
B09T2LX3QV,https://www.amazon.com/dp/B09T2LX3QV?tag=hillarypeil-20,BATHROOM Essentials,Amazon Creators API returned the product but no price
B09T2XZXC3,https://www.amazon.com/dp/B09T2XZXC3?tag=hillarypeil-20,AUTUMN Vibes,Amazon Creators API returned the product but no price
B09T337TRT,https://www.amazon.com/dp/B09T337TRT?tag=hillarypeil-20,ENTRYWAY. FOYER.,Amazon Creators API returned the product but no price
B09T35QPXS,https://www.amazon.com/dp/B09T35QPXS?tag=hillarypeil-20,GIFTS UNDER $25,Amazon Creators API returned the product but no price
B09TF37BVK,https://www.amazon.com/dp/B09TF37BVK?tag=hillarypeil-20,SKIMS LIKE BASICS,Amazon Creators API returned the product but no price
B09TG3H1NF,https://www.amazon.com/dp/B09TG3H1NF?tag=hillarypeil-20,BATHROOM Essentials,Amazon Creators API returned the product but no price
B09TG5FQ91,https://www.amazon.com/dp/B09TG5FQ91?tag=hillarypeil-20,PILLOWS & THROWS,Amazon Creators API returned the product but no price
B09TG61VB2,https://www.amazon.com/dp/B09TG61VB2?tag=hillarypeil-20,PILLOWS & THROWS,Amazon Creators API returned the product but no price
B09TG6JTWH,https://www.amazon.com/dp/B09TG6JTWH?tag=hillarypeil-20,PILLOWS & THROWS,Amazon Creators API returned the product but no price
B09TG6WM7L,https://www.amazon.com/dp/B09TG6WM7L?tag=hillarypeil-20,PILLOWS & THROWS,Amazon Creators API returned the product but no price
B09TG79PS3,https://www.amazon.com/dp/B09TG79PS3?tag=hillarypeil-20,PILLOWS & THROWS,Amazon Creators API returned the product but no price
B09TG7K8VL,https://www.amazon.com/dp/B09TG7K8VL?tag=hillarypeil-20,PILLOWS & THROWS,Amazon Creators API returned the product but no price
